sentiment,tokens
4,"['salmonberry', 'way', 'native', 'shrub', 'berry', 'yellow', 'orange', 'amp', 'mild', 'taste', 'picture']"
4,"['fully', 'bloated', 'contemplate', 'exercize', 'church', 'camp', 'week']"
4,"['laugh', 'loud', 'inside', 'car']"
4,"['person', 'like', 'twilight', 'robert', 'pattison', '....', 'team', 'cedric', 'lt;3']"
4,"['sushi', 'goooodddd']"
4,"['problem', 'hand', 'swatch', 'edit', 'weekend']"
4,"['look', 'handbag', 'want', 'today', 'glad', 'kid', 'school', 'hah']"
4,"['didnot', 'email', 'hmm', 'follow', 'twitter', 'deathmatch', 'information', 'instead', 'want']"
4,"['quot;the', 'hills&quot;', '......', 'flu', '....', 'think', 'need', 'smoke', 'laughing', 'loud']"
4,"['welp', 'picture', 'post', 'going', 'sleep', 'haha', 'tweet']"
4,"['believe', 'fan', 'love', 'jordan', 'imagine', 'guess', 'lie', 'donnie', 'girl']"
4,"['hanshwar', 'hahaha', 'hope', 'krictine', 'people', 'send', 'quot;the', 'message&quot', 'wonder', 'hahahaha', 'hope', 'read']"
4,"['thank', 'following', 'enjoy']"
4,"['wait', 'ticket', 'amp', 'forget', 'history', 'exam']"
4,"['ese', 'xito']"
4,"['kind', 'like', 'way']"
4,"['sh*tty', 'twitter', 'trying', 'kind', 'like', 'voyeuristic', 'aspect']"
4,"['amazing', 'teacher']"
4,"['hehe', 'laughing', 'loud', 'miss', 'too&lt;33']"
4,"['great', 'day', 'home']"
4,"['holy', 'crap', 'havenot', 'update', 'forever', 'come', 'try', 'update', 'good', 'night']"
4,"['awkward', 'like', '-mitchell', 'davis', 'amp', 'olivia', 'cool']"
4,"['hello', 'davina', 'think', 'great', 'soooo', 'look', 'forward', 'big', 'brother', 'welcome', 'twitter']"
4,"['cool', 'darlin', 'appreciate', 'thought', 'miss', 'lt;3']"
4,"['finally', 'catch', 'back.tv', 'leave', 'diggnation', 'later', 'man', 'want', 'nikon', 'd5000', 'urgh', 'laugh', 'loud']"
4,"['need', 'sleep', 'early', 'today', 'got', 'work', 'svae', 'buy', 'couple', 'thing', 'hdtv', 'new', 'camera']"
4,"['party', 'force', 'good', 'time', 'friend', 'good', 'time', 'stay', 'thirsty', 'drink', 'responsibly']"
4,"['awesome', 'weather', 'sit', 'aaran', 'tae', 'mate', 'cup', 'final', 'oot', 'night']"
4,"['citycast', 'rpod.ru']"
4,"['come', 'jonathan', 'ross', 'awesome', 'need', 'jonathan', 'jackman', 'fix']"
4,"['patty', 'cake', 'patty', 'cake']"
4,"['jackson', 'von', 'wackson', 'jumping', 'treat']"
4,[]
4,"['watch', 'sun', 'set', 'mountain', 'west', 'texas', 'breathtaking', 'view', 't3abq']"
4,"['sitc', 'close', 'try']"
4,"['today', 'good', 'think', 'read', 'quot;buy', 'ology&quot', 'mentioning', 'neuromarktg', 'branding', 'people', 'buy', 'learning']"
4,"['wow', 'god', 'bless', 'bet', 'proud']"
4,"['new', 'twitter', 'work', 'going', 'bed']"
4,"['home', 'hungry', 'word', 'waitin', 'food', 'cook', 'free', 'loader', 'house', 'diamond']"
4,"['welcome', 'come']"
4,"['cool', 'look', 'forward', 'come']"
4,"['live', 'africa', 'year', 'amp', 'come', 'canada', 'summer', 'stock', 'cereal', 'candy', 'hygiene', 'product', 'etc']"
4,"['yeah', 'good', 'week', 'twitter', 'fear', 'instant', 'message', 'becomme', 'addicted']"
4,"['hello', 'look', 'threw', 'people', 'follow', 'decite', 'love', 'way', 'profile', 'picture', 'rea']"
4,"['donot', 'want', 'work', 'jod', 'hair']"
4,"['yes', 'golf', 'work', 'friend', 'throw', 'nap', 'productive', 'day']"
4,"['fireeee', 'zach', 'holly', 'amp', 'matt']"
4,"['finally', 'road', 'bye', 'portland', 'monday']"
4,"['ahhh', 'love', 'tonight', 'eating', 'sangy', 'yum']"
4,"['heading', 'santa', 'clara', 'johnny', 'day', 'work', 'happy', 'hour', 'hitch', 'ride', 'caltrain', 'forever']"
4,"['whew', 'home', 'finally']"
4,['want']
4,"['awesome', 'bike', 'ride', 'work', 'way', 'end', 'day']"
4,"['people', 'paul', 'didnot', 'expect', 'laugh', 'loud', 'got', 'public', 'notice']"
4,"['iremember', 'avril', 'lavigne', 'cool']"
4,"['hey', 'secret', 'thousand', 'follower', 'twitter', 'day', 'totally', 'automate']"
4,"['know', 'grind', 'gear', 'mirror', 'edge']"
4,"['wow', 'love', 'ending']"
4,"['mum', 'happy', 'mother', 'day', 'today', 'mum', 'happy', 'day', 'tomorrow', 'amp', 'mum', 'altzheimer', 'guess', 'today', 'mother', 'day']"
4,"['yeah', 'good', 'plug', 'people', 'bring', 'laptop']"
4,"['god', 'tweet', 'doctor', 'know', 'cool']"
4,['selena']
4,"['shoot', 'tell', 'shoot', 'kill', 'aol', 'instant', 'messanger', 'flawless']"
4,"['butterfly', 'time', 'long', 'time']"
4,"['yeah', 'kind']"
4,"['going', 'fabulous', 'weekend']"
4,"['heeeeeeeyyyyy', 'boo', 'checking', 'roll']"
4,"['tobi', 'wedding', 'day', 'week', 'till', 'wedding', 'day', 'countdown', 'begin', 'today']"
4,"['awesome', 'group', 'repost', 'tweet']"
4,"['aww', 'thank', 'loved', 'writing', 'series', 'kind', 'miss', 'lagniappe', 'gang']"
4,"['worry', 'return', 'favor', 'pen', 'game']"
4,"['miley', 'taylor', 'awesome', 'right?of', 'course', 'laughing', 'loud']"
4,"['cold', 'blooded', 'laugh']"
4,"['haha', 'way', 'read', 'tweet', 'change', 'eat', 'stress', 'probably', 'stress']"
4,"['thank', 'follow', 'hopefully', 'workout', 'tweet', 'motivate', 'end', 'week', 'workout', 'hiatus']"
4,"['feel', 'hope', 'shoot']"
4,"['stray', 'work', 'close']"
4,"['people', 'tweet', 'blogge', 'scrobble', 'vlogge', 'snog', 'jog', 'light']"
4,"['sign', 'inot', 'end', 'thanks']"
4,"['sweetie', 'ready', 'weekend', 'care', 'amp', 'bring', 'music', 'followfriday']"
4,['hope']
4,"['star', 'trek', 'totally', 'awesome', 'worth']"
4,[]
4,"['scene', 'terminator', 'left', 'eye', 'socket', 'amateurish', 'imagine', 'year', 'ago']"
4,"['follow', 'follow']"
4,"['dizzy', 'twitter', 'happy', 'sabbath']"
4,"['happy', 'mother', 'day', 'mom', 'especially']"
4,"['having', 'great', 'anniversary', 'weekend']"
4,"['yep', 'like', 'personal', 'invite', 'come', 'donot', 'laugh', 'loud']"
4,"['yeah', 'twitter', 'mention', 'like']"
4,"['instant', 'message', 'god', 'amp', 'donot', 'believe', 'devil', 'amp', 'forgive', 'peace', 'love', 'amp', 'divercity']"
4,"['funny', 'crave', 'water']"
4,"['oops', 'sorry', 'think', 'ask', 'question']"
4,"['glad', 'home']"
4,"['leave', 'azle', 'sleepy', 'listen', 'cla**ical', 'music']"
4,"['donot', 'need', 'wait', 'start', 'following', 'people', 'interact']"
4,"['love', 'living', 'room', 'clean', 'excited', 'hill', 'come', 'mtv', 'movie', 'award', 'hope', 'win']"
4,"['today', 'pretty', 'chill', 'day', 'sit', 'going', 'coaster', 'soon', 'yum']"
4,"['half', 'day']"
4,"['welcome', 'twitter']"
4,"['good', 'morning', 'everybody', 'nice', 'relaxing', 'weekend']"
4,"['khsa', 'new', 'year', 'festival', 'love', 'traditional', 'dance', 'outfit']"
4,"['fun', 'fair', 'jasonnn']"
4,['dinner']
4,"['okay', 'let', 'banker', 'year', 'experience', 'work.had', 'hands.wante', 'share', 'info']"
4,"['come', 'jono', 'know', 'read', 'imagine', 'mate', 'good', 'film', 'masonesch']"
4,"['song', 'hilarious', 'love', 'rpattz', 'face']"
4,"['hiyaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa', 'know', 'cool']"
4,"['thankyou', 'having', 'meal', 'today', 'going', 'cinema', 'party', 'exam', 'xxx']"
4,"['time', 'tweet', 'later', '.....', 'listen', 'good', 'music', 'quot;dave', 'patten&quot']"
4,"['hottie', 'yummy']"
4,['proud']
4,"['enjoyin', 'blue', 'sky', 'feeling', 'blessed', 'wonderful', 'surround', 'wife', 'son']"
4,"['okay', 'tweet', 'use', 'simply', 'quot;thank', 'you!!&quot', 'meet', 'giving', 'caring', 'people', 'twitter']"
4,"['workk', 'for.30', 'woop', 'woo', 'hangin', 'destiny']"
4,"['believe', 'tweet', 'downstairs']"
4,"['need', 'good', 'day', 'sailing', 'thank', 'lord', 'friday', 'saturday', 'like', 'minute', 'wish', 'northern', 'hemisphere']"
4,"['wait', 'sounder', 'private', 'party', 'picture', 'column', 'hope', 'fun']"
4,"['donot', 'worry', 'traffic', 'chill', 'enjoy', 'view', 'coffee', 'ready', 'wonderful', 'day']"
4,"['voting', 'star']"
4,"['day', 'like', 'miss', 'live', 'carribbean', 'good', 'choice']"
4,"['thank', 'cheap', 'server', 'administrator', 'decent', 'server', 'run']"
4,"['try', 'drink', 'water', 'week', 'lets']"
4,"['car', 'roll', 'cheney', 'stranger', 'tell', 'kid', 'stranger']"
4,['asot400']
4,"['aww', 'thank', 'sweet', 'hehe', 'wait', 'video', 'anna', 'pato', 'laugh', 'loud']"
4,"['playing', 'kick', 'music', 'tonight', 'love', 'love', 'new', 'kid', 'awesome']"
4,"['finish', 'playin', 'sale', 'game', 'real', 'obvious', 'underground', 'good']"
4,"['thanks', 'welcome', 'twitter', 'account', 'home', 'tuesday', 'night', 'guarantee', 'human', 'status']"
4,"['watch', 'titanic', 'caitlin', 'quot;can', 'volcano', 'taco', 'volcano?&quot', 'laughing', 'loud']"
4,"['feel', 'bad', 'f**k', 'look', 'young', 'lose', 'weight', 'tell', 'quot;hot&quot', 'nyah']"
4,"['good', 'breakfast', 'taco', 'east', 'austin', 'need', 'taco', 'run', 'office', 'morning']"
4,"['maybe', 'need', 'usb', 'flash', 'drive', 'save', 'draft']"
4,"['great', 'refreshing', 'awake', 'caffeine', 'hit', 'bloodstream', 'morning', 'cheers']"
4,"['dude', 'vanish', 'twitter', 'extreme', 'droll', 'cool', 'mikey', 'mikey', 'isnot', 'cool', ""y'know"", 'miss']"
4,"['tad', 'late', 'butttt', 'mood', 'good', 'scare', 'try', 'quot;funny', 'games&quot', 'think', 'scary']"
4,"['procrastinator', 'english', 'homework', 'laughing', 'loud', 'today', 'productive']"
4,"['wouldnot', 'didnot', 'husband', 'day', 'good', 'laugh']"
4,"['good', 'morning', 'kind', 'thing', 'model']"
4,"['moki', 'come', 'join', 'vintage', 'auto', 'amp', 'group', 'bonanzler', 'network']"
4,"['good', 'morning', 'miss', 'boy', 'thinker']"
4,"['aaron', 'venture', 'blanco', 'texas', '....', 'think', 'time', 'takeover', 'fabulous', 'city', 'like', 'blanco']"
4,"['aaaah', 'remember', 'exploding', 'whale', 'news', 'piece', 'hee', 'hee']"
4,"['little', 'wayneeeee']"
4,"['okay', 'sun', 'today', '....', 'surprise', 'good']"
4,"['niece', 'dance', 'andrew', 'cloud']"
4,"['excited', 'great', 'friend', 'baby', 'girl', 'life', 'create', 'love']"
4,"['shop', 'boss', 'credit', 'card']"
4,"['boot', 'camp']"
4,['morning']
4,"['talk', 'friend', 'talk', 'yay']"
4,"['time', 'reply', 'happy', 'yesterday', 'watch', 'wowp', 'jennifer', 'funny']"
4,"['snack', 'bing', 'cherry', 'desk', 'yum', 'way', 'thrive']"
4,"['yay', 'dog', 'actually', 'sleep', 'tonight']"
4,"['zwinky', 'guy', 'woohoo', 'woohoo']"
4,"['welcome', 'wish', 'sweet', 'dream', 'laugh', 'loud']"
4,"['instant', 'message', 'soooo', 'angry', 'taylor', 'swifts', 'music', 'calming', 'champion']"
4,"['listen', 'smith', 'waiting', 'moment', 'sleep', 'sure']"
4,['idea']
4,"['alive', 'kicking', 'time', 'birthday']"
4,"['quot;every', 'little', 'bump', 'road', 'try', 'swerve', 'save', 'fallout&quot', 'good', 'morning']"
4,"['follower', 'day', 'use', 'add', 'train', 'pay', 'important', 'person']"
4,"['naim', 'setup', 'freaking', 'awesome', 'napsc', 'cd5x', 'allae', 'turn', 'neighour', 'awake']"
4,"['thanks', 'got', 'thanks']"
4,"['word', 'night', 'lush']"
4,"['people', 'look', 'like', 'admire', 'thank']"
4,"['yes', 'sponsor', 'come', 'watch']"
4,"['coffee', 'mmm', 'laugh', 'loud', 'coming', 'tomorrow', 'bolero', 'ask', 'doi', 'site', 'secret', 'xxxx']"
4,"['remain', 'character', 'post', 'eight.eight', 'eighty']"
4,"['home', 'bit', 'kristen', 'prom', 'great', 'night']"
4,['thankyouu']
4,"['friendly', 'fire', 'finally', 'friday', 'yeah', 'sit', 'computer', 'play', 'guitar', 'quot;the', 'candyshop&quot', 'extreme', 'droll', 'relax']"
4,"['love', 'way', 'outfit']"
4,['foooooollow']
4,"['today', 'good', 'day']"
4,"['pick', 'trip', 'love']"
4,"['look', 'shop']"
4,"['big', 'plan', 'new', 'website', 'look', 'forward']"
4,"['miss', 'miss', 'smile']"
4,"['need', 'artist', 'yeah', 'having', 'sign', 'kind', 'rad']"
4,"['beat', 'netherland', 'today', 'start']"
4,"['follow', 'people', 'gak', 'thinking', 'knpa', 'good', 'work', 'promosi', 'dehh', 'laugh', 'loud']"
4,['thorim']
4,"['happy', 'easter', 'ukrainians']"
4,"['goodbye', 'strep', 'throat', 'amp', 'sinus', 'infection', 'finally', 'allllll']"
4,"['senior', 'prom', 'picture', 'right', 'pink', 'amp', 'orange', 'dress']"
4,"['thank', 'hehehehehehe', 'kick', 'valuable', 'info', 'appreciate']"
4,"['math', 'final', 'wish', 'luck']"
4,"['yeah', 'math', 'laugh', 'loud']"
4,"['good', 'morning', 'it&quot;s', 'hollidayyyy']"
4,"['ahh', 'like?!i', 'find', 'hatred', 'yanks', 'reciprocate', 'tomorrow', 'amp', 'hopefully', 'longo']"
4,"['american', 'idol', 'mary']"
4,"['come', 'gym', 'hard', 'workout']"
4,"['brother', 'lettin', 'know', 'crackin', 'today', 'yeah', 'tweet', 'funny', 'insight', 'brother', 'hahaha', 'metro', 'sleazy', 'easy']"
4,"['change', 'lil', 'friend', 'pretty']"
4,"['g0odnight', 'twitter', 'family']"
4,"['neville88', 'good', 'enuh', 'honey', 'sayin', 'hopin', 'avin', 'good', 'night', 'far', 'happy', 'lady', 'day', 'tomorrow']"
4,['welcome']
4,"['wake', 'find', 'budget', 'pa**e', 'way', 'house']"
4,"['nonsense', 'quot;alternative', 'medicine&quot', 'work', 'stop', 'alternative', 'quot;medicine&quot']"
4,"['thank', 'encouragement', 'look', 'forward', 'good', 'future', 'result', 'happy', 'customer']"
4,"['watch', 'link', 'imagine', 'soooo', 'uuu!!', 'lol']"
4,['thank']
4,"['wait', 'picture']"
4,"['new', 'house', 'sooo', 'freakin', 'lovely']"
4,"['lazy', 'time', 'nap', 'start', 'report', 'daddy']"
4,"['hahah', 'god', 'sooo', 'excited']"
4,"['good', 'morning', 'guy']"
4,"['major', 'thinkin', 'today', 'good', 'thing', 'plenty', 'rest', 'tonight']"
4,"['start', 'like']"
4,"['send', 'coffee', 'morning']"
4,"['twitter', 'basically', 'talking', 'okay', 'instant', 'message', 'wierd', 'shall', 'projeect', 'youtube']"
4,"['blonde', 'foils', 'amp;&amp', 'kentucky', 'fry', 'chicken', 'shirt', 'hehe', 'cmmt']"
4,"['follower', 'day', 'use', 'add', 'train', 'pay', 'important', 'person']"
4,"['love', 'madness', 'thing', 'kid', 'excitement', 'noise', 'lotta', 'fun']"
4,"['wow', 'o.o']"
4,"['rawkstar', 'start', 'weekend', 'yeah', 'big', 'plan']"
4,"['want', 'stay', 'colby', 'summer']"
4,"['look', 'quot;these', 'broken', 'hands&quot', 'actually']"
4,"['good', 'day', 'work', 'yard', 'work', 'home', 'probably', 'house', 'work', 'praise', 'savior', 'day', 'long']"
4,"['amazing', 'day']"
4,"['good', 'evening']"
4,"['tired', 'donot', 'shinnin']"
4,"['munch', 'cornflake', 'sunshine']"
4,"['sound', 'great', 'wait', 'simple']"
4,"['watch', 'twilight', 'like', 'time', 'mmm', 'edward', 'cullen', 'yummy']"
4,"['jamiroquai', 'rock', 'thank']"
4,['hot']
4,"['haha', 'didnot', 'win', 'actually', 'think', 'hair', 'look', 'hot', 'brush']"
4,"['check', 'reply', 'send', 'jumper', 'bay', 'tonight', 'firing', 'range', 'firing', 'range', 'hehe', 'thank']"
4,"['upload', 'picture', 'zoo', 'finally']"
4,"['cause', 'going', 'cook', 'meal', 'want', 'good', 'yes', 'dessert']"
4,"['touch', 'town']"
4,[]
4,"['update', 'arenot', 'meaningless', 'huh', 'extreme', 'droll']"
4,"['play', 'okami', 'hour', 'today']"
4,"['caden', 'jia', 'great', 'amp', 'recovering', 'praise', 'lord']"
4,"['hell', 'yeah', 'lisa', 'time']"
4,"['web', 'log', 'hot', 'way']"
4,"['like', 'alcohol', 'birthday', 'august', 'way']"
4,"['awesome', 'attitude', 'rock', 'definitely', 'meet', 'sparring', 'laughing', 'loud']"
4,"['watch', 'sunny', 'entre', 'estrellas', 'funny']"
4,"['list', 'check', 'love', 'tweet']"
4,"['fair', 'hope', 'nice', 'night', 'xxx']"
4,"['love', 'sleep', 'late', 'saturday']"
4,"['yessir', 'thursday', 'dinner', 'interested', 'people']"
4,"['backk', 'twas', 'good', 'catching', 'head', 'shower', 'wedding', 'dinner']"
4,"['aww', 'yeah', 'way', 'boutique', 'tear']"
4,"['yeah', 'actually', 'close']"
4,"['laugh', 'f**king', 'let', 'long', 'laughing', 'loud', 'month']"
4,"['today', 'quot;enough', 'enough&quot', 'day', 'lack', 'organization', 'happy', 'info']"
4,"['lovely', 'having', 'breaknner']"
4,"['know', 'know', 'effect', 'woman', 'laugh', 'loud']"
4,"['super', 'bored', 'leave', 'reply']"
4,"['aww', 'donot', 'suck', 'laugh', 'loud', 'follower', 'sure', 'soap', 'fan', 'laugh', 'loud', 'super', 'nice', 'person', 'muah', 'laughing', 'loud']"
4,"['yay', 'congratulation']"
4,"['pick', 'wrong', 'weekend', 'town', 'steady', 'cold', 'rain', 'watch', 'freak', 'geek']"
4,"['stunning', 'girl', 'planet', 'amp', 'love', 'lt;3', 'skye', 'way', 'australia', 'yesterday']"
4,"['follower', 'day', 'use', 'add', 'train', 'pay', 'important', 'person']"
4,"['saturday', 'lazy', 'morning', 'wonderful']"
4,"['reading', 'book', 'quot;black', 'dagger&quot', 'lover', 'eternal', 'ohhh', 'love', 'vampire']"
4,"['hole', 'got', 'quot;heartless', 'illegitimate', 'child&quot', 'crying', 'fault', 'loathe', 'dog', 'super', 'dooper', 'thanks']"
4,"['player', 'kill', 'referee', 'bad', 'night', 'mex', 'loo', 'celebrate']"
4,"['boyfriend', 'need', 'find', 'dress', 'ask', 'design', 'dress', 'think', 'look', 'inspiration']"
4,"['today', 'day', 'club', 'picnic', 'suck', 'student', 'didnot', 'want', 'join', 'club']"
4,"['slightly', 'difference', 'line', 'work', 'electrode', 'example']"
4,"['leave', 'joels', 'graduation', 'nick', 'pam', 'rudy']"
4,"['photo', 'follow']"
4,"['angel', 'demon', 'doug', 'got', 'lose', 'time', 'yay']"
4,"['wow', 'feelin', 'picture']"
4,"['f**k', 'good', 'donot', 'miss', 'late', 'laugh', 'loud']"
4,"['look', 'window', 'crack', 'sky', 'hand', 'reach', 'today', 'soundtrack']"
4,"['hey', 'upload', 'demon', 'episode']"
4,"['hope', 'watch']"
4,"['little', 'shopping', 'therapy', 'branson', 'doctor', 'order']"
4,"['awww', 'good', 'movie']"
4,"['great', 'job', 'tnt', 'lot', 'laugh']"
4,"['haha', 'send', 'way', 'thank', 'like', 'creditte', 'gallery']"
4,"['excited', 'c**in', 'dublin', 'rock', 'love', 'ireland']"
4,"['piscean', 'yeah', 'got', 'actually', 'dad', 'leo', 'good', 'practice', 'leo', 'sun']"
4,"['write', 'french', 'exam', 'today', 'celebrity', 'great', 'influence', 'love', 'xxx']"
4,"['camera', 'bike', 'easily', 'rename', 'quot;the', 'bum', 'camera&quot', 'motogp', 'girl', 'complain']"
4,"['identity', 'fraud', 'crime', 'use', 'personal', 'picture', 'pretendin', 'trouble', 'respect', 'miley']"
4,"['hey', 'dear', 'start', 'worried']"
4,"['got', 'early', 'play', 'drum', 'time', 'new', 'building', 'pumped', 'nite', 'tweeter']"
4,"['turn', 'cake', 'offer', 'thing', 'entirely']"
4,['song']
4,"['watch', 'shameless']"
4,['heeeeeeeeeeeey']
4,"['sushi', 'cherry', 'yummy', 'happy']"
4,"['meyoung', 'shot', 'absoutely', 'amazing']"
4,"['good', 'dream', 'spice', 'girl', 'come', 'dinner', 'party', 'dress', 'old', 'clothe', 'especially']"
4,"['uncledeejokay', 'fix', 'head', 'world', 'f**k', 'that.worth', 'birthday', 'party', 'cousin', 'tonight', 'good']"
4,"['like', 'workout', 'mentality', 'man', 'impressive']"
4,"['head', 'home', 'date', 'bible', 'ezekiel', 'involve', 'carbohydrate']"
4,"['finish', 'exam', 'freedommm']"
4,"['thank', 'mom', 'room']"
4,"['learn', 'use', 'twitter']"
4,"['home', 'spend', 'day', 'chesca']"
4,"['fun', 'today', 'ruin', 'mom']"
4,"['appreciate', 'discretion', 'watch']"
4,"['sister', 'daddy', 'step', 'mom']"
4,"['wonder', 'turn', 'hope', 'beautiful', 'wait']"
4,['lovely']
4,"['spongebob', 'want', 'cut', 'band', 'aid', 'laugh', 'loud', 'hope', 'cut', 'soon', 'possible']"
4,"['hopefully', 'squarespace', 'monday', 'monday', 'ish', 'free', 'iphone']"
4,"['good', 'job', 'keara', 'decision']"
4,"['time', 'illusion', 'time', 'quot;you', 'ready', 'fun', 'think', '&quot', 'read', 'ariel', 'article']"
4,"['drinking', 'coffee', 'tvr', 'mug', 'hike', 'campus']"
4,['atla**iansummit']
4,"['disney', 'world', 'disney', 'land', 'help']"
4,"['awesome', 'end', 'birthday']"
4,"['okay', 'notice', 'type', 'dan', 'instead', 'dane', 'hurry', 'badness', 'dane', 'excellent', 'course']"
4,"['love', 'song', 'fantastic']"
4,"['know', 'cause', 'elite']"
4,"['page', 'item', 'like', 'item', 'page', 'ma**ive']"
4,"['uda', 'bisaaaaa', 'thanks', 'master', 'wah', 'pokerface', 'uda', 'lawas', 'hhe', 'ada', 'lebih', 'baru', 'coba', 'dwnload', 'dance', 'ladygaga']"
4,"['الله', 'يعين']"
4,"['good', 'morning', 'london']"
4,"['high', 'fiiiiiive', 'yes', 'cute', 'laugh', 'loud', 'haha', 'quick', 'load']"
4,"['yeah', 'borrow', 'buddy', 'bike', 'away', 'china', 'looking', 'buy', 'soon']"
4,"['album', 'bed', 'early', 'weight', 'lifting', 'running', 'day', 'week', 'sleepy']"
4,"['lovely', 'day', 'new', 'laptop', 'come', 'today']"
4,"['sure', 'dear', 'finish', 'f**k', 'watch', 'sure', 'leave', 'comment']"
4,"['listen', 'quot;fly', 'me&quot', 'jonas', 'brother', 'new', 'song', 'new', 'album', 'follow']"
4,"['hello', 'safe', 'stay', 'figure', 'gosh', 'twitter', 'thing', 'scarily', 'compulsive']"
4,"['yaay', 'workout', ""time.i'm"", 'freaking', 'excited', 'know', 'bleakness', 'deeeeeeeeeep']"
4,"['vote', 'vote', 'vote', 'hyper', 'text', 'transfer', 'protocol:/bit', 'pmvry', 'hhttp:/', 'ciao']"
4,"['donot', 'know', 'tell']"
4,"['admire', 'sunburn']"
4,"['happy', 'birthday', 'good', 'big', 'brother', 'bigben']"
4,"['dude', 'text']"
4,"['male', 'quot;i', 'duress&quot', 'thing', 'isnot', 'benefit', 'doubt']"
4,"['congratulations', 'happy', 'guy', 'hope', 'wonderful', 'day']"
4,"['blue', 'hair', 'look', 'nice', 'display', 'picture', 'change', 'pink', 'like', 'woah', 'look', 'great']"
4,['chicago']
4,"['king', 'prussia', 'use', 'live', 'eastern', 'north', 'philly']"
4,"['wow', 'obama', 'sticker', 'maybe', 'window']"
4,"['love', 'katy', 'perry', 'lady', 'gaga', 'love', 'beat', 'love', 'outfit', 'awesome', 'lt;3']"
4,"['good', 'dog']"
4,"['sleep', 'look', 'forward']"
4,"['know', 'live', 'europe', 'cool']"
4,"['send', 'threadspotting', 'picture', 'enjoy']"
4,"['web', 'log']"
4,"['quot;sexy', 'i&quot', 'picture', 'hahahah', 'dude', 'burp', 'realllly', 'loud', 'cause', 'drink', 'kiwi', 'strawberry', 'soda']"
4,"['think', 'new', 'intern', 'pretty', 'cool', 'quick', 'good', 'conversation', 'rock', 'band', 'ask']"
4,"['new', 'day', 'look', 'good']"
4,"['today', 'buy', 'sweet', 'new', 'inch', 'high', 'definition', 'television', 'bit', 'expensive', 'plan', 'dave', 'cork', 'good', 'deal']"
4,"['thank', 'you~', 'fun', 'think', 'freak!xd']"
4,"['ace', 'cake', 'background', 'wonder', 'catch', 'watch', 'cool']"
4,"['hmm', 'hour', 'prayer', 'meeting']"
4,"['leave', 'kid', 'clean', 'bird', 'cage', 'great', 'time', 'laugh', 'loud']"
4,"['heyyy', 'long', 'time']"
4,"['lovely', 'evening', 'pool']"
4,"['watch', 'rove']"
4,"['actress', 'man', 'apart', 'good', 'book', 'sceen']"
4,"['fim', 'brugge', 'vodka', 'saturday', 'night']"
4,"['stack', 'coupon', 'sport', 'basement', '....', 'want']"
4,"['totally', 'visit', 'philippines', 'love']"
4,"['like', 'different', 'version', 'photoshop']"
4,"['glad', 'figure', 'twitter']"
